,0Replay_id,Cluster
147,4-2-1-62848-6-2018-03-17T02-16-21-582,4
148,4-2-1-62848-6-2018-03-17T03-53-23-807,1
149,4-2-1-62848-6-2018-03-17T05-00-49-569,1
150,4-2-1-62848-6-2018-03-17T10-49-54-627,1
151,4-2-1-62848-6-2018-03-17T11-00-39-492,1
152,4-2-1-62848-6-2018-03-17T12-52-57-632,1
153,4-2-1-62848-6-2018-03-17T14-37-46-606,1
154,4-2-1-62848-6-2018-03-17T15-03-59-560,2
155,4-2-2-63454-5-2018-04-04T03-58-47-698,5
156,4-2-1-62848-6-2018-03-17T15-27-16-972,4
157,4-2-1-62848-6-2018-03-17T15-30-25-522,4
158,4-2-1-62848-6-2018-03-18T03-20-40-573,2
159,4-2-2-63454-5-2018-04-04T08-35-10-551,4
160,4-2-1-62848-5-2018-03-13T09-20-01-936,1
161,4-2-1-62848-6-2018-03-18T05-46-14-560,1
162,4-2-1-62848-6-2018-03-18T05-58-36-491,1
163,4-2-2-63454-5-2018-04-04T11-50-29-614,2
164,4-2-1-62848-6-2018-03-18T08-21-11-512,1
165,4-2-1-62848-6-2018-03-18T09-01-42-856,1
166,4-2-1-62848-6-2018-03-18T10-56-21-615,2
167,4-2-1-62848-6-2018-03-18T12-25-08-909,1
168,4-2-1-62848-5-2018-03-13T13-01-20-621,4
169,4-2-2-63454-5-2018-04-04T16-29-05-1139,1
170,4-2-1-62848-6-2018-03-18T12-43-13-594,4
171,4-2-1-62848-6-2018-03-18T14-13-25-612,0
172,4-2-1-62848-6-2018-03-19T00-32-22-597,2
173,4-2-1-62848-6-2018-03-19T01-33-53-558,1
174,4-2-1-62848-4-2018-03-10T04-23-19-913,1
175,4-2-1-62848-6-2018-03-19T06-32-31-825,4
176,4-2-2-63454-5-2018-04-05T02-08-51-1099,4
177,4-2-1-62848-6-2018-03-19T07-01-55-618,2
178,4-2-1-62848-6-2018-03-19T11-43-09-626,2
179,4-2-2-63454-5-2018-04-05T03-39-36-620,5
180,4-2-1-62848-6-2018-03-19T13-01-38-528,4
181,4-2-1-62848-6-2018-03-19T14-31-29-723,6
182,4-2-1-62848-6-2018-03-19T16-59-09-907,1
183,4-2-1-62848-6-2018-03-19T17-10-21-581,1
184,4-2-1-62848-6-2018-03-19T17-29-49-607,4
185,4-2-1-62848-6-2018-03-19T17-35-19-549,1
186,4-2-1-62848-6-2018-03-19T17-46-03-619,3
187,4-2-1-62848-6-2018-03-19T17-48-04-1084,3
188,4-2-1-62848-6-2018-03-19T17-51-01-533,1
189,4-2-1-62848-6-2018-03-19T17-56-46-584,4
190,4-2-1-62848-6-2018-03-19T19-14-06-833,1
191,4-2-1-62848-6-2018-03-20T06-15-00-647,6
192,4-2-1-62848-4-2018-03-10T11-52-54-553,1
193,4-2-1-62848-6-2018-03-20T06-17-00-570,1
194,4-2-1-62848-6-2018-03-20T10-26-26-664,6
195,4-2-1-62848-6-2018-03-20T23-26-08-645,1
196,4-2-2-63454-6-2018-03-28T01-26-26-1037,2
197,4-2-1-62848-6-2018-03-20T23-47-47-696,4
198,4-2-2-63454-6-2018-03-28T01-48-58-584,6
199,4-2-1-62848-5-2018-03-14T01-20-36-542,1
200,4-2-1-62848-6-2018-03-21T01-50-41-649,1
201,4-2-1-62848-6-2018-03-21T03-15-39-499,2
202,4-2-2-63454-6-2018-03-28T02-36-26-518,6
203,4-2-1-62848-6-2018-03-21T03-48-44-515,0
204,4-2-2-63454-6-2018-03-28T02-49-22-572,1
205,4-2-1-62848-6-2018-03-21T05-48-02-991,2
206,4-2-2-63454-6-2018-03-28T03-59-17-981,4
207,4-2-2-63454-6-2018-03-28T17-02-37-1210,2
208,4-2-2-63454-6-2018-03-29T01-35-26-569,1
209,4-2-1-62848-6-2018-03-22T08-14-12-991,4
210,4-2-2-63454-6-2018-03-29T05-20-55-553,3
211,4-2-1-62848-5-2018-03-14T08-28-02-569,1
212,4-2-1-62848-6-2018-03-22T11-59-58-780,4
213,4-2-2-63454-6-2018-03-29T06-44-47-550,2
214,4-2-2-63454-6-2018-03-29T07-01-14-558,1
215,4-2-1-62848-6-2018-03-22T15-52-38-799,2
216,4-2-1-62848-6-2018-03-22T15-55-31-716,3
217,4-2-1-62848-6-2018-03-22T16-05-02-669,1
218,4-2-2-63454-6-2018-03-29T09-12-29-724,4
219,4-2-1-62848-6-2018-03-22T16-21-51-504,1
220,4-2-2-63454-6-2018-03-29T09-37-04-494,2
221,4-2-2-63454-6-2018-03-29T10-46-12-519,1
222,4-2-2-63454-6-2018-03-29T10-56-42-544,1
223,4-2-1-62848-6-2018-03-23T01-16-41-601,1
224,4-2-1-62848-6-2018-03-23T01-35-28-570,4
225,4-2-1-62848-6-2018-03-23T02-07-25-634,0
226,4-2-2-63454-6-2018-03-30T04-40-08-755,6
227,4-2-2-63454-6-2018-03-30T06-34-11-836,2
228,4-2-1-62848-6-2018-03-23T06-43-53-746,4
229,4-2-2-63454-6-2018-03-30T14-33-20-545,4
230,4-2-2-63454-6-2018-03-30T15-02-07-781,4
231,4-2-1-62848-6-2018-03-23T12-13-08-637,2
232,4-2-2-63454-6-2018-03-30T15-28-50-587,4
233,4-2-1-62848-6-2018-03-23T16-16-38-935,1
234,4-2-2-63454-6-2018-03-31T07-45-13-500,4
235,4-2-1-62848-6-2018-03-23T16-20-52-984,1
236,4-2-2-63454-6-2018-03-31T08-03-44-549,1
237,4-2-1-62848-6-2018-03-23T17-05-09-508,0
238,4-2-2-63454-6-2018-03-31T08-32-31-558,4
239,4-2-2-63454-6-2018-03-31T16-03-38-697,6
240,4-2-1-62848-5-2018-03-14T21-02-41-878,3
241,4-2-2-63454-6-2018-03-31T16-20-08-591,4
242,4-2-1-62848-6-2018-03-24T00-27-08-888,4
243,4-2-1-62848-5-2018-03-14T21-13-22-551,1
244,4-2-1-62848-6-2018-03-24T01-14-38-574,1
245,4-2-1-62848-6-2018-03-24T01-38-33-917,4
246,4-2-2-63454-6-2018-03-31T19-43-12-659,5
247,4-2-2-63454-6-2018-03-31T20-16-29-548,4
248,4-2-1-62848-6-2018-03-24T04-16-55-640,1
249,4-2-1-62848-5-2018-03-14T22-19-14-611,1
250,4-2-2-63454-6-2018-03-31T21-13-14-643,1
251,4-2-1-62848-6-2018-03-24T04-30-43-594,3
252,4-2-2-63454-6-2018-03-31T21-28-47-670,1
253,4-2-1-62848-5-2018-03-14T22-55-41-672,3
254,4-2-2-63454-6-2018-03-31T21-53-16-999,2
255,4-2-1-62848-6-2018-03-24T06-02-52-720,4
256,4-2-2-63454-6-2018-03-31T22-07-51-897,1
257,4-2-2-63454-6-2018-04-01T08-29-03-553,1
258,4-2-1-62848-5-2018-03-14T23-33-22-663,0
259,4-2-1-62848-6-2018-03-24T11-35-27-648,4
260,4-2-1-62848-5-2018-03-14T23-41-07-536,1
261,4-2-2-63454-6-2018-04-01T09-46-00-570,1
262,4-2-1-62848-6-2018-03-24T12-59-54-503,1
263,4-2-2-63454-6-2018-04-01T11-01-50-1019,4
264,4-2-1-62848-6-2018-03-24T15-31-32-715,1
265,4-2-2-63454-6-2018-04-01T13-49-40-723,2
266,4-2-1-62848-6-2018-03-24T15-53-55-645,4
267,4-2-1-62848-6-2018-03-24T16-31-45-562,1
268,4-2-2-63454-6-2018-04-01T14-02-22-764,4
269,4-2-1-62848-6-2018-03-25T03-53-39-586,1
270,4-2-2-63454-6-2018-04-02T21-23-28-1242,1
271,4-2-1-62848-6-2018-03-25T08-49-32-1273,3
272,4-2-1-62848-6-2018-03-25T08-55-55-616,1
273,4-2-2-63454-6-2018-04-03T00-40-45-522,2
274,4-2-1-62848-6-2018-03-25T10-28-12-516,2
275,4-2-1-62848-5-2018-03-15T05-58-28-633,1
276,4-2-1-62848-6-2018-03-25T10-50-58-533,1
277,4-2-2-63454-6-2018-04-03T01-37-10-929,1
278,4-2-1-62848-6-2018-03-25T11-35-45-687,1
279,4-2-2-63454-6-2018-04-03T01-43-06-496,1
280,4-2-2-63454-6-2018-04-03T01-54-13-577,1
281,4-2-2-63454-6-2018-04-03T14-08-52-550,4
282,4-2-2-63454-6-2018-04-03T14-11-34-733,5
283,4-2-1-62848-6-2018-03-25T20-44-03-518,1
284,4-2-1-62848-5-2018-03-15T12-02-46-775,1
285,4-2-2-63454-6-2018-04-03T14-19-19-585,0
286,4-2-2-63454-6-2018-04-03T14-25-45-483,2
287,4-2-1-62848-6-2018-03-25T21-25-48-611,1
288,4-2-1-62848-6-2018-03-25T21-51-01-932,3
289,4-2-2-63454-6-2018-04-03T15-14-13-827,3
290,4-2-1-62848-6-2018-03-26T00-16-37-587,1
291,4-2-2-63454-6-2018-04-03T15-35-39-731,1
292,4-2-1-62848-6-2018-03-26T00-24-37-589,2
293,4-2-1-62848-6-2018-03-26T00-47-21-654,2
294,4-2-2-63454-6-2018-04-04T07-05-41-690,4
295,4-2-1-62848-6-2018-03-26T11-35-30-535,1
296,4-2-1-62848-5-2018-03-15T15-16-45-490,1
297,4-2-2-63454-6-2018-04-04T07-10-09-887,1
298,4-2-1-62848-6-2018-03-26T12-23-40-567,4
299,4-2-1-62848-6-2018-03-26T14-56-28-637,1
300,4-2-1-62848-6-2018-03-26T14-57-13-597,3
301,4-2-2-63454-6-2018-04-04T14-42-32-1034,3
302,4-2-2-63454-6-2018-04-04T17-01-30-687,1
303,4-2-2-63454-6-2018-04-04T17-03-25-511,4
304,4-2-1-62848-6-2018-03-26T17-02-23-696,1
305,4-2-1-62848-6-2018-03-26T17-56-39-628,2
306,4-2-2-63454-6-2018-04-04T17-41-23-654,4
307,4-2-2-63454-6-2018-04-04T18-04-32-1002,1
308,4-2-1-62848-6-2018-03-26T18-23-32-961,3
309,4-2-1-62848-5-2018-03-15T17-33-25-738,1
310,4-2-2-63454-6-2018-04-04T18-23-16-639,1
311,4-2-1-62848-6-2018-03-26T18-31-39-628,4
312,4-2-1-62848-5-2018-03-15T17-36-42-741,4
313,4-2-1-62848-6-2018-03-26T19-29-49-1184,4
314,4-2-2-63454-6-2018-04-04T22-26-35-872,1
315,4-2-2-63454-6-2018-04-05T14-29-17-615,3
316,4-2-2-63454-6-2018-04-05T14-54-58-1317,6
317,4-2-1-62848-6-2018-03-27T08-26-13-982,1
318,4-2-1-62848-6-2018-03-27T09-07-43-510,4
319,4-2-1-62848-5-2018-03-15T21-05-11-776,1
320,4-2-2-63454-6-2018-04-05T16-44-27-534,3
321,4-2-2-63454-6-2018-04-05T16-54-52-527,1
322,4-2-1-62848-6-2018-03-27T10-31-52-1042,6
323,4-2-2-63454-6-2018-04-05T17-15-57-558,4
324,4-2-2-63454-6-2018-04-05T18-20-44-718,6
325,4-2-1-62848-6-2018-03-27T10-53-06-636,4
326,4-2-2-63454-7-2018-03-28T04-43-46-596,1
327,4-2-2-63454-7-2018-03-28T13-11-01-530,0
328,4-2-1-62848-6-2018-03-27T11-49-10-860,1
329,4-2-1-62848-5-2018-03-15T21-54-55-1431,1
330,4-2-2-63454-7-2018-03-30T16-08-19-588,2
331,4-2-2-63454-7-2018-03-31T12-00-28-667,2
332,4-2-2-63454-7-2018-04-01T15-10-48-888,1
333,4-2-2-63454-7-2018-04-01T16-29-15-622,3
334,4-2-1-62848-7-2018-03-07T20-35-08-784,1
335,4-2-2-63454-7-2018-04-04T13-45-27-587,2
336,4-2-1-62848-7-2018-03-09T23-39-26-641,4
337,4-2-2-63454-7-2018-04-04T17-54-05-484,2
338,4-2-2-63454-7-2018-04-04T18-16-18-493,5
339,4-2-1-62848-7-2018-03-10T12-41-25-610,4
340,4-2-1-62848-7-2018-03-10T12-54-41-670,4
341,4-2-2-63454-7-2018-04-04T18-37-46-523,2
342,4-2-1-62848-7-2018-03-10T15-58-44-646,4
343,4-2-1-62848-5-2018-03-16T01-30-49-539,6
344,4-2-1-62848-7-2018-03-12T20-41-18-985,6
345,4-2-1-62848-5-2018-03-16T01-45-28-669,6
346,4-2-1-62848-7-2018-03-15T02-54-33-564,1
347,4-2-1-62848-7-2018-03-15T12-05-06-814,1
348,4-2-1-62848-7-2018-03-15T15-58-52-694,2
349,4-2-1-62848-7-2018-03-15T21-15-55-537,0
350,4-2-1-62848-7-2018-03-16T05-07-58-533,1
351,4-2-1-62848-7-2018-03-20T05-19-49-532,4
352,4-2-1-62848-7-2018-03-21T04-26-27-500,4
353,4-2-1-62848-7-2018-03-21T14-34-51-648,4
354,4-2-1-62848-5-2018-03-16T12-19-58-564,5
355,4-2-1-62848-7-2018-03-22T13-53-53-779,1
356,4-2-1-62848-7-2018-03-22T14-59-34-552,1
357,4-2-1-62848-7-2018-03-22T15-04-52-657,0
358,4-2-1-62848-5-2018-03-16T16-29-49-858,1
359,4-2-1-62848-5-2018-03-16T21-36-43-498,1
360,4-2-1-62848-5-2018-03-17T02-47-19-530,4
361,4-2-1-62848-5-2018-03-17T08-50-29-568,4
362,4-2-1-62848-5-2018-03-17T11-10-08-501,4
363,4-2-1-62848-5-2018-03-17T16-46-29-679,3
364,4-2-1-62848-5-2018-03-17T19-44-32-671,4
365,4-3-1-65094-5-2018-05-18T01-44-55-495,4
366,4-2-1-62848-5-2018-03-17T22-06-45-701,3
367,4-3-1-65094-5-2018-05-18T14-09-56-1076,1
368,4-3-1-65094-5-2018-05-18T15-07-45-574,1
369,4-2-1-62848-5-2018-03-18T01-05-05-556,1
370,4-3-1-65094-5-2018-05-18T22-18-03-602,3
371,4-2-1-62848-5-2018-03-18T02-15-59-488,1
372,4-3-1-65094-5-2018-05-19T04-08-55-607,2
373,4-2-1-62848-5-2018-03-18T04-32-57-532,0
374,4-2-1-62848-5-2018-03-18T04-41-36-641,2
375,4-3-1-65094-5-2018-05-19T12-15-46-576,4
376,4-2-1-62848-5-2018-03-18T07-47-53-681,3
377,4-3-1-65094-5-2018-05-20T00-11-36-1029,3
378,4-2-1-62848-5-2018-03-18T15-07-59-597,1
379,4-3-1-65094-5-2018-05-20T08-22-39-489,1
380,4-3-1-65094-5-2018-05-20T11-13-00-533,1
381,4-2-1-62848-5-2018-03-18T20-59-46-725,2
382,4-3-1-65094-5-2018-05-21T00-29-13-565,6
383,4-2-1-62848-5-2018-03-19T01-40-09-798,0
384,4-3-1-65094-5-2018-05-21T10-16-27-887,6
385,4-2-1-62848-5-2018-03-19T09-40-18-1414,1
386,4-2-1-62848-5-2018-03-19T11-48-57-985,5
387,4-3-1-65094-5-2018-05-21T17-26-27-993,3
388,4-3-1-65094-5-2018-05-21T23-11-58-495,3
389,4-2-1-62848-5-2018-03-19T14-03-53-636,1
390,4-2-1-62848-5-2018-03-19T14-20-49-558,0
391,4-3-1-65094-5-2018-05-22T04-15-43-801,1
392,4-3-1-65094-5-2018-05-22T04-48-35-783,4
393,4-3-1-65094-5-2018-05-22T10-35-37-569,2
394,4-3-1-65094-5-2018-05-22T14-16-02-700,4
395,4-2-1-62848-5-2018-03-19T23-30-16-501,4
396,4-3-1-65094-6-2018-05-18T05-42-20-683,4
397,4-3-1-65094-6-2018-05-18T06-40-26-686,1
398,4-3-1-65094-6-2018-05-18T06-50-26-1723,6
399,4-3-1-65094-6-2018-05-18T07-17-45-529,1
400,4-3-1-65094-6-2018-05-18T16-48-19-684,1
401,4-3-1-65094-6-2018-05-18T17-50-21-746,1
402,4-2-1-62848-5-2018-03-20T06-56-07-564,2
403,4-3-1-65094-6-2018-05-18T18-22-16-683,1
404,4-3-1-65094-6-2018-05-18T18-28-38-602,2
405,4-3-1-65094-6-2018-05-18T20-03-06-585,1
406,4-3-1-65094-6-2018-05-18T20-20-38-740,4
407,4-3-1-65094-6-2018-05-18T20-39-56-483,0
408,4-3-1-65094-6-2018-05-18T20-55-08-661,2
409,4-3-1-65094-6-2018-05-18T21-03-37-589,1
410,4-3-1-65094-6-2018-05-18T22-21-10-571,1
411,4-3-1-65094-6-2018-05-19T11-17-48-1046,0
412,4-3-1-65094-6-2018-05-19T11-30-31-502,4
413,4-3-1-65094-6-2018-05-19T11-57-20-698,3
414,4-2-1-62848-5-2018-03-20T10-40-52-826,4
415,4-3-1-65094-6-2018-05-19T12-46-47-574,1
416,4-3-1-65094-6-2018-05-19T12-56-18-489,4
417,4-3-1-65094-6-2018-05-19T13-41-11-618,1
418,4-2-1-62848-5-2018-03-20T11-32-30-779,1
419,4-3-1-65094-6-2018-05-19T14-03-41-1218,3
420,4-3-1-65094-6-2018-05-20T09-03-47-525,1
421,4-3-1-65094-6-2018-05-20T09-27-47-616,1
422,4-3-1-65094-6-2018-05-20T09-28-43-567,2
423,4-3-1-65094-6-2018-05-20T10-05-50-523,4
424,4-2-1-62848-5-2018-03-20T13-54-33-914,6
425,4-3-1-65094-6-2018-05-20T12-12-14-547,4
426,4-3-1-65094-6-2018-05-20T13-26-20-635,3
427,4-2-1-62848-5-2018-03-20T14-32-16-546,4
428,4-3-1-65094-6-2018-05-20T18-58-18-797,4
429,4-3-1-65094-6-2018-05-20T19-02-59-737,1
430,4-3-1-65094-6-2018-05-20T21-23-08-634,1
431,4-3-1-65094-6-2018-05-20T21-38-55-622,2
432,4-3-1-65094-6-2018-05-21T00-26-21-505,4
433,4-3-1-65094-6-2018-05-21T00-43-24-550,4
434,4-3-1-65094-6-2018-05-21T08-43-23-565,1
435,4-3-1-65094-6-2018-05-21T09-04-57-755,4
436,4-3-1-65094-6-2018-05-21T10-32-22-531,4
437,4-2-1-62848-5-2018-03-20T21-13-53-509,1
438,4-3-1-65094-6-2018-05-21T11-51-20-564,1
439,4-3-1-65094-6-2018-05-21T12-25-46-748,1
440,4-3-1-65094-6-2018-05-21T13-29-23-568,1
441,4-3-1-65094-6-2018-05-21T20-15-47-928,1
442,4-3-1-65094-6-2018-05-21T20-19-42-683,6
443,4-3-1-65094-6-2018-05-21T20-31-35-877,3
444,4-3-1-65094-6-2018-05-21T20-45-34-534,3
445,4-3-1-65094-6-2018-05-21T21-25-37-1304,3
446,4-3-1-65094-6-2018-05-22T00-46-19-877,4
447,4-3-1-65094-6-2018-05-22T12-55-38-1069,4
448,4-3-1-65094-6-2018-05-22T15-19-42-742,1
449,4-2-1-62848-5-2018-03-21T07-06-01-516,2
450,4-3-1-65094-6-2018-05-23T20-23-09-572,4
451,4-3-1-65094-6-2018-05-25T09-37-57-1000,4
452,4-3-1-65094-7-2018-05-29T04-41-14-492,1
453,4-2-1-62848-5-2018-03-21T07-33-40-671,4
454,4-2-2-63454-5-2018-03-27T21-14-55-694,4
455,4-2-1-62848-5-2018-03-21T10-06-53-809,4
456,4-2-2-63454-5-2018-03-27T21-32-58-659,5
457,4-2-2-63454-5-2018-03-28T06-27-53-738,1
458,4-2-1-62848-5-2018-03-21T15-57-54-550,0
459,4-2-2-63454-5-2018-03-28T07-42-39-694,4
460,4-2-1-62848-5-2018-03-21T17-55-58-590,1
461,4-2-1-62848-5-2018-03-21T19-19-41-511,4
462,4-2-1-62848-5-2018-03-21T21-33-13-539,4
463,4-2-2-63454-5-2018-03-29T01-02-26-1385,1
