,0Replay_id,Cluster
248,4-2-2-63454-5-2018-04-03T00-07-56-372,4
249,4-2-1-62848-6-2018-03-15T19-01-39-578,0
250,4-2-1-62848-6-2018-03-15T19-11-06-557,2
251,4-2-1-62848-6-2018-03-15T19-26-30-315,4
252,4-2-2-63454-5-2018-04-03T00-29-13-230,2
253,4-2-2-63454-5-2018-04-03T00-33-41-627,4
254,4-2-1-62848-6-2018-03-15T19-30-55-1255,0
255,4-2-2-63454-5-2018-04-03T00-50-44-395,4
256,4-2-1-62848-5-2018-03-12T17-08-43-1278,4
257,4-2-1-62848-6-2018-03-15T19-44-38-452,1
258,4-2-2-63454-5-2018-04-03T01-43-41-281,4
259,4-2-1-62848-6-2018-03-15T19-53-43-820,3
260,4-2-1-62848-5-2018-03-12T17-20-58-273,0
261,4-2-1-62848-6-2018-03-15T20-04-18-349,4
262,4-2-2-63454-5-2018-04-03T02-15-46-199,4
263,4-2-1-62848-6-2018-03-15T20-22-49-496,4
264,4-2-1-62848-6-2018-03-15T20-41-31-367,3
265,4-2-1-62848-6-2018-03-16T03-40-51-660,4
266,4-2-2-63454-5-2018-04-03T08-55-04-659,4
267,4-2-1-62848-6-2018-03-16T03-41-47-820,4
268,4-2-1-62848-6-2018-03-16T03-55-52-1057,3
269,4-2-2-63454-5-2018-04-03T09-21-37-332,0
270,4-2-2-63454-5-2018-04-03T09-41-32-1085,4
271,4-2-1-62848-6-2018-03-16T04-09-43-815,4
272,4-2-1-62848-6-2018-03-16T04-46-19-553,3
273,4-2-1-62848-6-2018-03-16T05-30-05-934,4
274,4-2-1-62848-6-2018-03-16T07-23-45-379,4
275,4-2-1-62848-6-2018-03-16T07-44-03-251,0
276,4-2-1-62848-6-2018-03-16T07-56-23-251,1
277,4-2-1-62848-6-2018-03-16T09-31-56-506,4
278,4-2-1-62848-6-2018-03-16T13-46-55-445,4
279,4-2-1-62848-6-2018-03-16T14-39-39-855,4
280,4-2-1-62848-6-2018-03-16T15-14-54-775,2
281,4-2-1-62848-6-2018-03-16T15-29-12-551,4
282,4-2-2-63454-5-2018-04-03T16-23-53-347,2
283,4-2-1-62848-6-2018-03-16T15-31-09-656,3
284,4-2-1-62848-6-2018-03-16T15-34-15-302,3
285,4-2-1-62848-6-2018-03-16T15-49-00-959,4
286,4-2-1-62848-6-2018-03-16T16-11-31-251,0
287,4-2-1-62848-6-2018-03-16T16-18-28-435,4
288,4-2-1-62848-5-2018-03-13T02-33-17-572,4
289,4-2-1-62848-6-2018-03-17T00-18-16-502,4
290,4-2-1-62848-5-2018-03-13T02-51-09-798,3
291,4-2-1-62848-6-2018-03-17T00-19-01-518,4
292,4-2-1-62848-6-2018-03-17T01-45-00-338,4
293,4-2-1-62848-6-2018-03-17T02-02-02-431,4
294,4-2-2-63454-5-2018-04-03T23-12-34-358,4
295,4-2-1-62848-6-2018-03-17T02-02-51-498,2
296,4-2-2-63454-5-2018-04-03T23-18-13-271,3
297,4-2-1-62848-6-2018-03-17T02-08-11-277,4
298,4-2-1-62848-6-2018-03-17T02-16-21-582,4
299,4-2-1-62848-6-2018-03-17T02-48-08-390,4
300,4-2-1-62848-6-2018-03-17T03-13-13-358,4
301,4-2-1-62848-6-2018-03-17T03-53-23-807,4
302,4-2-1-62848-6-2018-03-17T04-35-41-351,4
303,4-2-1-62848-6-2018-03-17T04-51-44-389,0
304,4-2-1-62848-6-2018-03-17T05-00-49-569,0
305,4-2-1-62848-6-2018-03-17T10-49-54-627,4
306,4-2-2-63454-5-2018-04-04T03-42-36-272,0
307,4-2-1-62848-6-2018-03-17T11-00-39-492,4
308,4-2-1-62848-6-2018-03-17T11-03-53-264,4
309,4-2-1-62848-6-2018-03-17T11-21-37-554,3
310,4-2-1-62848-6-2018-03-17T12-06-55-344,4
311,4-2-1-62848-6-2018-03-17T12-28-20-286,3
312,4-2-1-62848-6-2018-03-17T12-47-26-320,0
313,4-2-1-62848-6-2018-03-17T12-52-57-632,4
314,4-2-1-62848-6-2018-03-17T14-37-46-606,4
315,4-2-1-62848-6-2018-03-17T15-03-59-560,4
316,4-2-2-63454-5-2018-04-04T03-58-47-698,0
317,4-2-2-63454-5-2018-04-04T04-06-17-238,0
318,4-2-1-62848-6-2018-03-17T15-27-16-972,4
319,4-2-1-62848-6-2018-03-17T15-30-25-522,4
320,4-2-1-62848-6-2018-03-17T15-49-17-412,2
321,4-2-1-62848-5-2018-03-13T08-24-02-300,4
322,4-2-1-62848-6-2018-03-18T03-20-40-573,4
323,4-2-2-63454-5-2018-04-04T08-35-10-551,4
324,4-2-1-62848-6-2018-03-18T03-28-50-411,4
325,4-2-2-63454-5-2018-04-04T09-10-41-303,4
326,4-2-1-62848-6-2018-03-18T05-09-49-385,4
327,4-2-1-62848-5-2018-03-13T09-20-01-936,4
328,4-2-1-62848-6-2018-03-18T05-39-26-322,4
329,4-2-1-62848-6-2018-03-18T05-46-14-560,4
330,4-2-1-62848-6-2018-03-18T05-58-36-491,4
331,4-2-1-62848-6-2018-03-18T08-20-24-315,4
332,4-2-2-63454-5-2018-04-04T11-50-29-614,4
333,4-2-1-62848-6-2018-03-18T08-21-11-512,3
334,4-2-1-62848-6-2018-03-18T09-01-42-856,4
335,4-2-1-62848-6-2018-03-18T10-56-21-615,3
336,4-2-1-62848-6-2018-03-18T11-21-03-438,4
337,4-2-1-62848-6-2018-03-18T12-06-59-1217,2
338,4-2-2-63454-5-2018-04-04T16-09-17-390,3
339,4-2-1-62848-6-2018-03-18T12-25-08-909,4
340,4-2-1-62848-5-2018-03-13T13-01-20-621,3
341,4-2-2-63454-5-2018-04-04T16-29-05-1139,4
342,4-2-1-62848-6-2018-03-18T12-43-13-594,3
343,4-2-1-62848-6-2018-03-18T14-13-25-612,4
344,4-2-1-62848-5-2018-03-13T13-55-42-259,4
345,4-2-1-62848-6-2018-03-18T23-43-17-250,3
346,4-2-1-62848-6-2018-03-19T00-32-22-597,4
347,4-2-1-62848-6-2018-03-19T00-54-05-355,4
348,4-2-1-62848-6-2018-03-19T01-33-53-558,3
349,4-2-1-62848-6-2018-03-19T02-40-38-462,4
350,4-2-1-62848-4-2018-03-10T04-23-19-913,4
351,4-2-1-62848-6-2018-03-19T06-16-53-388,4
352,4-2-1-62848-6-2018-03-19T06-32-31-825,4
353,4-2-2-63454-5-2018-04-05T02-08-51-1099,4
354,4-2-1-62848-6-2018-03-19T06-43-51-305,3
355,4-2-1-62848-6-2018-03-19T07-01-55-618,4
356,4-2-1-62848-6-2018-03-19T11-43-09-626,4
357,4-2-2-63454-5-2018-04-05T03-39-36-620,0
358,4-2-1-62848-6-2018-03-19T13-01-38-528,4
359,4-2-1-62848-6-2018-03-19T13-22-16-302,4
360,4-2-1-62848-6-2018-03-19T13-32-43-444,4
361,4-2-1-62848-6-2018-03-19T14-09-05-320,4
362,4-2-1-62848-6-2018-03-19T14-31-29-723,2
363,4-2-1-62848-6-2018-03-19T16-59-09-907,4
364,4-2-1-62848-6-2018-03-19T17-10-21-581,4
365,4-2-1-62848-6-2018-03-19T17-29-49-607,4
366,4-2-1-62848-6-2018-03-19T17-35-19-549,4
367,4-2-1-62848-6-2018-03-19T17-46-03-619,3
368,4-2-1-62848-6-2018-03-19T17-48-04-1084,4
369,4-2-1-62848-6-2018-03-19T17-51-01-533,4
370,4-2-1-62848-6-2018-03-19T17-56-46-584,4
371,4-2-1-62848-5-2018-03-13T19-14-23-329,3
372,4-2-1-62848-6-2018-03-19T19-14-06-833,4
373,4-2-1-62848-5-2018-03-13T19-29-15-294,4
374,4-2-1-62848-6-2018-03-20T06-15-00-647,2
375,4-2-2-63454-5-2018-04-05T15-00-29-294,0
376,4-2-1-62848-4-2018-03-10T11-52-54-553,4
377,4-2-1-62848-6-2018-03-20T06-17-00-570,3
378,4-2-1-62848-6-2018-03-20T06-21-56-443,4
379,4-2-1-62848-6-2018-03-20T08-30-25-409,4
380,4-2-1-62848-6-2018-03-20T10-26-26-664,1
381,4-2-1-62848-6-2018-03-20T10-55-25-461,4
382,4-2-1-62848-5-2018-03-13T22-45-16-453,0
383,4-2-1-62848-6-2018-03-20T12-38-24-435,4
384,4-2-1-62848-6-2018-03-20T13-20-33-328,4
385,4-2-1-62848-6-2018-03-20T13-54-47-423,4
386,4-2-1-62848-6-2018-03-20T23-26-08-645,4
387,4-2-2-63454-6-2018-03-28T01-26-26-1037,4
388,4-2-1-62848-6-2018-03-20T23-47-47-696,4
389,4-2-1-62848-6-2018-03-20T23-54-18-329,3
390,4-2-2-63454-6-2018-03-28T01-48-58-584,2
391,4-2-1-62848-6-2018-03-21T00-42-39-446,4
392,4-2-1-62848-5-2018-03-14T01-20-36-542,4
393,4-2-1-62848-6-2018-03-21T00-58-09-316,4
394,4-2-1-62848-6-2018-03-21T01-22-06-454,4
395,4-2-1-62848-6-2018-03-21T01-50-41-649,4
396,4-2-1-62848-5-2018-03-14T02-52-40-225,0
397,4-2-1-62848-6-2018-03-21T02-43-09-355,4
398,4-2-1-62848-6-2018-03-21T03-15-39-499,4
399,4-2-2-63454-6-2018-03-28T02-36-26-518,2
400,4-2-1-62848-6-2018-03-21T03-48-44-515,4
401,4-2-2-63454-6-2018-03-28T02-49-22-572,4
402,4-2-2-63454-6-2018-03-28T03-39-36-299,3
403,4-2-1-62848-6-2018-03-21T05-48-02-991,4
404,4-2-2-63454-6-2018-03-28T03-59-17-981,4
405,4-2-1-62848-6-2018-03-21T21-29-51-362,0
406,4-2-2-63454-6-2018-03-28T17-02-37-1210,4
407,4-2-1-62848-6-2018-03-21T22-56-54-411,3
408,4-2-1-62848-6-2018-03-22T02-20-13-310,4
409,4-2-2-63454-6-2018-03-28T19-28-03-267,4
410,4-2-1-62848-6-2018-03-22T02-24-24-386,4
411,4-2-1-62848-5-2018-03-14T07-33-32-415,4
412,4-2-2-63454-6-2018-03-29T01-35-26-569,4
413,4-2-1-62848-6-2018-03-22T08-14-12-991,4
414,4-2-1-62848-5-2018-03-14T07-39-58-357,4
415,4-2-1-62848-6-2018-03-22T08-48-30-1285,4
416,4-2-1-62848-6-2018-03-22T09-06-27-402,4
417,4-2-1-62848-6-2018-03-22T11-13-00-359,2
418,4-2-1-62848-5-2018-03-14T08-26-13-303,4
419,4-2-2-63454-6-2018-03-29T05-20-55-553,4
420,4-2-1-62848-6-2018-03-22T11-21-00-304,4
421,4-2-1-62848-5-2018-03-14T08-28-02-569,4
422,4-2-2-63454-6-2018-03-29T05-59-42-447,1
423,4-2-1-62848-6-2018-03-22T11-59-58-780,4
424,4-2-2-63454-6-2018-03-29T06-22-29-1274,2
425,4-2-1-62848-6-2018-03-22T13-24-19-784,4
426,4-2-2-63454-6-2018-03-29T06-44-47-550,4
427,4-2-1-62848-6-2018-03-22T15-02-42-341,4
428,4-2-1-62848-6-2018-03-22T15-52-14-380,4
429,4-2-2-63454-6-2018-03-29T07-01-14-558,4
430,4-2-1-62848-6-2018-03-22T15-52-38-799,4
431,4-2-2-63454-6-2018-03-29T07-41-47-316,2
432,4-2-2-63454-6-2018-03-29T08-45-31-297,2
433,4-2-1-62848-6-2018-03-22T15-55-31-716,3
434,4-2-2-63454-6-2018-03-29T09-02-15-407,0
435,4-2-1-62848-6-2018-03-22T16-05-02-669,4
436,4-2-2-63454-6-2018-03-29T09-12-29-724,3
437,4-2-2-63454-6-2018-03-29T09-25-42-372,4
438,4-2-1-62848-6-2018-03-22T16-21-51-504,4
439,4-2-2-63454-6-2018-03-29T09-37-04-494,4
440,4-2-1-62848-6-2018-03-22T16-23-01-210,0
441,4-2-1-62848-6-2018-03-22T16-48-17-351,4
442,4-2-2-63454-6-2018-03-29T10-46-12-519,4
443,4-2-2-63454-6-2018-03-29T10-56-42-544,4
444,4-2-1-62848-6-2018-03-23T00-02-17-453,4
445,4-2-2-63454-6-2018-03-30T02-51-26-385,2
446,4-2-1-62848-5-2018-03-14T15-01-10-216,0
447,4-2-1-62848-6-2018-03-23T01-16-41-601,4
448,4-2-1-62848-6-2018-03-23T01-35-28-570,3
449,4-2-1-62848-6-2018-03-23T02-07-25-634,4
450,4-2-2-63454-6-2018-03-30T04-40-08-755,2
451,4-2-1-62848-5-2018-03-14T16-12-42-479,4
452,4-2-2-63454-6-2018-03-30T04-50-50-402,4
453,4-2-2-63454-6-2018-03-30T04-58-46-297,4
454,4-2-1-62848-5-2018-03-14T16-16-59-363,4
455,4-2-2-63454-6-2018-03-30T06-34-11-836,3
456,4-2-2-63454-6-2018-03-30T13-32-30-259,0
457,4-2-1-62848-6-2018-03-23T06-43-53-746,4
458,4-2-2-63454-6-2018-03-30T14-13-33-425,4
459,4-2-2-63454-6-2018-03-30T14-33-20-545,3
460,4-2-2-63454-6-2018-03-30T14-50-09-296,4
461,4-2-2-63454-6-2018-03-30T15-02-07-781,4
462,4-2-1-62848-6-2018-03-23T10-46-25-267,4
463,4-2-1-62848-6-2018-03-23T12-13-08-637,4
464,4-2-2-63454-6-2018-03-30T15-28-50-587,3
