,0Replay_id,Cluster
46,4-2-1-62848-5-2018-03-09T18-47-34-686,4
47,4-2-1-62848-5-2018-03-27T08-52-58-281,4
48,4-2-2-63454-5-2018-03-28T21-51-10-932,4
49,4-2-1-62848-4-2018-03-07T01-59-17-631,4
50,4-2-1-62848-5-2018-03-27T08-57-47-400,4
51,4-2-1-62848-5-2018-03-09T19-18-49-670,4
52,4-2-1-62848-4-2018-03-07T02-13-32-445,4
53,4-2-2-63454-5-2018-03-28T21-56-35-582,4
54,4-2-1-62848-5-2018-03-09T20-02-08-556,4
55,4-2-1-62848-4-2018-03-07T02-38-10-392,0
56,4-2-2-63454-5-2018-03-28T21-56-51-472,4
57,4-2-1-62848-5-2018-03-09T20-07-20-625,4
58,4-2-1-62848-4-2018-03-07T02-51-20-577,4
59,4-2-1-62848-5-2018-03-27T11-51-38-258,4
60,4-2-1-62848-5-2018-03-09T21-08-45-609,4
61,4-2-2-63454-5-2018-03-29T01-16-47-600,4
62,4-2-1-62848-4-2018-03-07T02-51-46-780,4
63,4-2-1-62848-5-2018-03-27T11-58-32-357,4
64,4-2-1-62848-5-2018-03-09T22-04-06-328,0
65,4-2-1-62848-5-2018-03-27T12-01-09-444,4
66,4-2-2-63454-5-2018-03-29T01-20-26-719,2
67,4-2-1-62848-4-2018-03-07T03-18-29-609,4
68,4-2-1-62848-5-2018-03-09T22-27-35-303,4
69,4-2-1-62848-5-2018-03-27T12-02-58-282,0
70,4-2-1-62848-4-2018-03-07T03-40-06-280,4
71,4-2-2-63454-5-2018-03-29T01-22-30-881,2
72,4-2-1-62848-5-2018-03-09T22-55-45-332,2
73,4-2-1-62848-5-2018-03-27T12-06-50-963,4
74,4-2-1-62848-5-2018-03-09T23-17-44-476,2
75,4-2-2-63454-5-2018-03-29T01-38-00-479,4
76,4-2-1-62848-5-2018-03-09T23-47-28-279,1
77,4-2-1-62848-5-2018-03-09T23-57-57-326,4
78,4-2-1-62848-4-2018-03-07T03-47-02-233,1
79,4-2-1-62848-5-2018-03-27T12-35-39-563,2
80,4-2-1-62848-4-2018-03-07T03-53-53-306,4
81,4-2-1-62848-5-2018-03-09T23-58-15-863,1
82,4-2-2-63454-5-2018-03-29T01-42-04-1668,4
83,4-2-1-62848-4-2018-03-07T03-59-57-339,4
84,4-2-1-62848-4-2018-03-07T04-11-11-291,2
85,4-2-1-62848-5-2018-03-10T00-01-22-350,0
86,4-2-1-62848-5-2018-03-27T12-39-38-1006,4
87,4-2-1-62848-5-2018-03-10T00-11-34-779,4
88,4-2-2-63454-5-2018-03-29T01-44-57-361,0
89,4-2-1-62848-5-2018-03-27T12-43-59-870,2
90,4-2-2-63454-5-2018-03-29T01-49-57-607,4
91,4-2-1-62848-5-2018-03-10T00-13-02-445,4
92,4-2-1-62848-4-2018-03-07T04-53-27-1012,4
93,4-2-1-62848-5-2018-03-27T12-46-45-367,2
94,4-2-2-63454-5-2018-03-29T01-59-13-499,4
95,4-2-1-62848-5-2018-03-10T00-17-00-1032,1
96,4-2-1-62848-4-2018-03-07T05-14-56-340,1
97,4-2-1-62848-5-2018-03-27T12-57-26-629,4
98,4-2-2-63454-5-2018-03-29T02-01-46-1071,4
99,4-2-1-62848-5-2018-03-27T13-00-49-422,4
100,4-2-1-62848-4-2018-03-07T05-57-59-862,4
101,4-2-1-62848-5-2018-03-10T00-37-36-900,4
102,4-2-1-62848-5-2018-03-27T13-06-27-249,4
103,4-2-1-62848-4-2018-03-07T06-11-42-334,4
104,4-2-2-63454-5-2018-03-29T02-10-00-293,4
105,4-2-1-62848-5-2018-03-10T02-25-00-305,2
106,4-2-1-62848-4-2018-03-07T06-34-05-410,4
107,4-2-2-63454-5-2018-03-29T07-28-37-791,3
108,4-2-1-62848-5-2018-03-10T02-37-36-280,4
109,4-2-1-62848-5-2018-03-27T16-29-05-1081,2
110,4-2-1-62848-5-2018-03-10T02-42-59-416,4
111,4-2-1-62848-4-2018-03-07T06-52-37-412,4
112,4-2-2-63454-5-2018-03-29T07-29-56-414,2
113,4-2-1-62848-5-2018-03-10T02-43-00-618,0
114,4-2-1-62848-4-2018-03-07T07-29-17-541,4
115,4-2-2-63454-5-2018-03-29T07-40-39-363,2
116,4-2-1-62848-5-2018-03-27T16-35-00-348,4
117,4-2-1-62848-5-2018-03-10T02-57-40-306,4
118,4-2-1-62848-4-2018-03-07T07-37-53-538,4
119,4-2-2-63454-5-2018-03-29T08-02-30-353,4
120,4-2-1-62848-5-2018-03-27T16-52-47-377,4
121,4-2-1-62848-5-2018-03-10T03-05-09-331,4
122,4-2-1-62848-5-2018-03-27T16-54-20-301,4
123,4-2-1-62848-5-2018-03-10T03-33-40-672,4
124,4-2-1-62848-4-2018-03-07T07-38-55-1068,4
125,4-2-2-63454-5-2018-03-29T08-23-18-1219,4
126,4-2-1-62848-5-2018-03-27T17-20-15-816,2
127,4-2-1-62848-5-2018-03-10T03-42-36-451,4
128,4-2-1-62848-5-2018-03-27T17-21-47-323,4
129,4-2-1-62848-5-2018-03-10T03-42-57-549,4
130,4-2-1-62848-4-2018-03-07T07-39-37-695,2
131,4-2-2-63454-5-2018-03-29T08-41-43-489,4
132,4-2-1-62848-5-2018-03-27T17-30-41-601,2
133,4-2-1-62848-5-2018-03-10T04-06-48-301,4
134,4-2-2-63454-5-2018-03-29T09-08-50-814,4
135,4-2-1-62848-5-2018-03-27T17-31-26-709,2
136,4-2-1-62848-4-2018-03-07T07-43-20-1146,0
137,4-2-2-63454-5-2018-03-29T09-12-24-277,4
138,4-2-1-62848-5-2018-03-27T17-35-55-310,1
139,4-2-1-62848-5-2018-03-10T04-11-30-1667,4
140,4-2-1-62848-4-2018-03-07T08-30-00-430,1
141,4-2-1-62848-5-2018-03-27T17-53-53-826,4
142,4-2-1-62848-4-2018-03-07T08-32-00-567,3
143,4-2-1-62848-5-2018-03-27T18-16-16-576,1
144,4-2-1-62848-5-2018-03-10T04-20-37-429,4
145,4-2-1-62848-5-2018-03-27T18-16-44-266,4
146,4-2-1-62848-5-2018-03-10T04-48-06-416,2
147,4-2-1-62848-5-2018-03-27T18-27-15-317,4
148,4-2-1-62848-5-2018-03-10T05-17-32-348,1
149,4-2-1-62848-4-2018-03-07T09-08-03-389,2
150,4-2-1-62848-5-2018-03-27T18-38-01-688,4
151,4-2-1-62848-6-2018-03-07T08-47-31-572,2
152,4-2-1-62848-4-2018-03-07T10-06-03-281,4
153,4-2-2-63454-5-2018-03-29T13-57-51-827,4
154,4-2-1-62848-5-2018-03-10T07-25-08-575,4
155,4-2-1-62848-4-2018-03-07T10-43-14-317,4
156,4-2-1-62848-6-2018-03-07T08-52-00-403,4
157,4-2-1-62848-5-2018-03-10T07-36-44-330,4
158,4-2-2-63454-5-2018-03-29T14-31-08-338,4
159,4-2-1-62848-4-2018-03-07T11-45-26-640,4
160,4-2-1-62848-5-2018-03-10T07-49-59-790,4
161,4-2-1-62848-6-2018-03-07T08-59-39-1036,4
162,4-2-1-62848-4-2018-03-07T11-55-46-355,4
163,4-2-2-63454-5-2018-03-29T14-33-53-993,2
164,4-2-1-62848-5-2018-03-10T08-05-55-398,2
165,4-2-1-62848-6-2018-03-07T09-08-48-342,4
166,4-2-1-62848-5-2018-03-10T08-21-44-354,4
167,4-2-2-63454-5-2018-03-29T14-40-52-472,2
168,4-2-1-62848-6-2018-03-07T09-12-22-292,4
169,4-2-1-62848-4-2018-03-07T12-06-55-1858,4
170,4-2-1-62848-5-2018-03-10T08-26-12-451,2
171,4-2-2-63454-5-2018-03-29T15-29-47-257,2
172,4-2-1-62848-6-2018-03-07T09-21-22-652,4
173,4-2-1-62848-5-2018-03-10T08-43-52-385,4
174,4-2-2-63454-5-2018-03-29T15-37-58-416,3
175,4-2-1-62848-5-2018-03-10T08-45-57-238,4
176,4-2-2-63454-5-2018-03-29T15-52-05-345,3
177,4-2-1-62848-5-2018-03-10T08-48-17-471,2
178,4-2-2-63454-5-2018-03-29T16-06-00-328,2
179,4-2-1-62848-6-2018-03-07T09-24-57-992,4
180,4-2-1-62848-5-2018-03-10T09-02-00-363,4
181,4-2-2-63454-5-2018-03-29T16-22-47-263,4
182,4-2-1-62848-4-2018-03-07T12-17-15-1158,3
183,4-2-1-62848-5-2018-03-10T09-24-51-517,4
184,4-2-1-62848-6-2018-03-07T09-54-51-762,0
185,4-2-2-63454-5-2018-03-29T16-56-47-854,4
186,4-2-1-62848-5-2018-03-10T09-52-54-525,4
187,4-2-2-63454-5-2018-03-29T17-06-03-273,0
188,4-2-1-62848-4-2018-03-07T12-22-42-342,4
189,4-2-1-62848-6-2018-03-07T10-26-03-757,4
190,4-2-2-63454-5-2018-03-29T17-14-34-283,4
191,4-2-1-62848-5-2018-03-10T09-58-45-426,2
192,4-2-1-62848-4-2018-03-07T12-39-25-245,4
193,4-2-2-63454-5-2018-03-29T17-40-59-327,3
194,4-2-1-62848-6-2018-03-07T10-28-25-616,4
195,4-2-2-63454-5-2018-03-29T17-56-08-258,3
196,4-2-2-63454-5-2018-03-29T22-14-08-413,4
197,4-2-1-62848-4-2018-03-07T13-24-05-639,4
198,4-2-1-62848-5-2018-03-10T11-20-38-531,3
199,4-2-1-62848-4-2018-03-07T13-38-52-309,4
200,4-2-2-63454-5-2018-03-29T22-21-15-868,4
201,4-2-1-62848-6-2018-03-07T18-22-27-1651,4
202,4-2-1-62848-5-2018-03-10T11-38-48-617,4
203,4-2-1-62848-5-2018-03-10T11-57-46-358,2
204,4-2-2-63454-5-2018-03-29T22-24-27-876,4
205,4-2-1-62848-5-2018-03-10T11-59-27-405,4
206,4-2-1-62848-4-2018-03-07T13-52-53-644,4
207,4-2-2-63454-5-2018-03-29T22-26-52-294,4
208,4-2-1-62848-5-2018-03-10T12-02-34-565,4
209,4-2-1-62848-6-2018-03-07T19-12-07-739,4
210,4-2-2-63454-5-2018-03-29T22-27-48-290,4
211,4-2-1-62848-4-2018-03-07T13-59-10-1027,0
212,4-2-2-63454-5-2018-03-29T22-38-53-900,4
213,4-2-1-62848-5-2018-03-10T12-16-00-1134,4
214,4-2-1-62848-4-2018-03-07T14-03-11-323,2
215,4-2-2-63454-5-2018-03-29T23-10-51-263,1
216,4-2-1-62848-5-2018-03-10T12-19-34-642,0
217,4-2-2-63454-5-2018-03-29T23-57-00-356,0
218,4-2-1-62848-5-2018-03-10T13-08-52-355,1
219,4-2-2-63454-5-2018-03-30T03-20-43-568,4
220,4-2-1-62848-4-2018-03-07T14-41-03-552,2
221,4-2-1-62848-6-2018-03-08T04-36-13-282,2
222,4-2-1-62848-5-2018-03-10T13-15-34-464,3
223,4-2-1-62848-4-2018-03-07T15-03-40-384,4
224,4-2-1-62848-5-2018-03-10T13-21-37-369,3
225,4-2-1-62848-4-2018-03-07T15-32-01-490,2
226,4-2-1-62848-5-2018-03-10T13-23-00-442,4
227,4-2-1-62848-4-2018-03-07T16-21-24-332,4
228,4-2-1-62848-4-2018-03-07T16-30-41-304,4
229,4-2-1-62848-6-2018-03-08T05-05-34-401,4
230,4-2-1-62848-4-2018-03-07T16-41-46-836,2
231,4-2-1-62848-4-2018-03-07T17-52-14-252,4
232,4-2-2-63454-5-2018-03-30T06-11-47-374,4
233,4-2-1-62848-6-2018-03-08T08-20-55-519,4
234,4-2-1-62848-4-2018-03-07T18-03-06-250,4
235,4-2-2-63454-5-2018-03-30T06-18-12-490,4
236,4-2-1-62848-6-2018-03-08T09-21-29-275,4
237,4-2-1-62848-4-2018-03-07T18-09-54-235,4
238,4-2-2-63454-5-2018-03-30T06-19-44-280,2
239,4-2-1-62848-6-2018-03-08T09-53-44-618,2
240,4-2-1-62848-4-2018-03-07T18-20-36-312,4
241,4-2-1-62848-4-2018-03-07T18-57-48-314,3
242,4-2-2-63454-5-2018-03-30T06-21-41-1020,4
243,4-2-1-62848-4-2018-03-07T19-38-54-666,4
244,4-2-1-62848-6-2018-03-08T10-29-36-881,4
245,4-2-2-63454-5-2018-03-30T06-25-15-427,3
246,4-2-1-62848-5-2018-03-10T15-13-31-297,4
247,4-2-1-62848-6-2018-03-08T12-04-47-305,3
248,4-2-1-62848-4-2018-03-07T19-50-29-662,4
249,4-2-1-62848-5-2018-03-10T15-14-12-225,0
250,4-2-1-62848-6-2018-03-08T12-11-39-271,3
251,4-2-1-62848-5-2018-03-10T15-17-27-515,4
252,4-2-1-62848-4-2018-03-07T19-56-34-346,4
253,4-2-1-62848-6-2018-03-08T12-44-20-381,2
254,4-2-2-63454-5-2018-03-30T07-47-00-441,3
255,4-2-1-62848-6-2018-03-08T12-48-32-646,0
256,4-2-1-62848-5-2018-03-10T15-24-04-1000,2
257,4-2-2-63454-5-2018-03-30T07-49-42-789,1
258,4-2-1-62848-4-2018-03-07T20-17-55-1110,4
259,4-2-2-63454-5-2018-03-30T08-00-32-326,1
260,4-2-2-63454-5-2018-03-30T08-12-30-680,4
261,4-2-1-62848-6-2018-03-08T13-43-57-379,4
262,4-2-1-62848-5-2018-03-10T15-44-23-851,2
263,4-2-1-62848-6-2018-03-08T14-29-41-275,2
264,4-2-1-62848-4-2018-03-07T22-04-42-1259,0
265,4-2-2-63454-5-2018-03-30T08-17-50-763,4
266,4-2-1-62848-5-2018-03-10T15-46-22-425,1
267,4-2-1-62848-6-2018-03-08T14-39-32-605,2
268,4-2-1-62848-4-2018-03-07T22-08-43-372,2
269,4-2-1-62848-5-2018-03-10T15-49-15-678,4
270,4-2-1-62848-6-2018-03-08T14-48-32-405,2
271,4-2-2-63454-5-2018-03-30T08-28-40-464,0
272,4-2-1-62848-4-2018-03-07T22-21-32-348,4
273,4-2-2-63454-5-2018-03-30T08-32-42-255,1
274,4-2-1-62848-6-2018-03-08T14-58-17-914,4
275,4-2-1-62848-5-2018-03-10T15-56-02-778,4
276,4-2-1-62848-4-2018-03-07T22-40-29-230,2
277,4-2-2-63454-5-2018-03-30T08-46-31-700,1
278,4-2-1-62848-6-2018-03-08T15-04-48-526,4
279,4-2-1-62848-4-2018-03-07T22-53-08-586,4
280,4-2-1-62848-5-2018-03-10T16-15-46-345,4
281,4-2-2-63454-5-2018-03-30T08-49-08-733,1
282,4-2-1-62848-6-2018-03-08T15-12-02-640,4
283,4-2-1-62848-5-2018-03-10T16-22-07-387,4
284,4-2-1-62848-4-2018-03-07T23-01-11-872,0
285,4-2-2-63454-5-2018-03-30T08-49-12-264,4
286,4-2-1-62848-5-2018-03-10T17-05-40-386,4
287,4-2-1-62848-6-2018-03-08T15-36-54-694,4
288,4-2-1-62848-4-2018-03-07T23-05-30-388,1
289,4-2-2-63454-5-2018-03-30T09-03-18-959,0
290,4-2-2-63454-5-2018-03-30T14-01-01-536,2
291,4-2-1-62848-6-2018-03-08T23-58-37-740,2
292,4-2-1-62848-4-2018-03-07T23-09-13-1104,4
293,4-2-2-63454-5-2018-03-30T14-01-41-555,2
294,4-2-1-62848-5-2018-03-10T18-40-51-286,4
295,4-2-2-63454-5-2018-03-30T14-11-15-308,3
296,4-2-1-62848-5-2018-03-10T18-57-39-497,2
297,4-2-1-62848-4-2018-03-07T23-30-23-340,4
298,4-2-1-62848-6-2018-03-09T00-07-28-1068,4
299,4-2-2-63454-5-2018-03-30T14-27-50-357,4
300,4-2-1-62848-5-2018-03-10T18-58-52-285,4
301,4-2-1-62848-4-2018-03-07T23-44-41-271,4
302,4-2-1-62848-5-2018-03-10T18-59-43-304,0
303,4-2-2-63454-5-2018-03-30T14-35-05-566,3
304,4-2-1-62848-4-2018-03-08T00-04-03-542,1
305,4-2-1-62848-5-2018-03-10T19-12-59-525,3
306,4-2-1-62848-6-2018-03-09T00-09-03-788,2
307,4-2-1-62848-5-2018-03-10T19-21-03-350,4
308,4-2-2-63454-5-2018-03-30T14-57-47-867,4
309,4-2-1-62848-4-2018-03-08T00-26-31-1258,1
310,4-2-1-62848-5-2018-03-10T19-26-37-632,0
311,4-2-1-62848-6-2018-03-09T00-12-14-428,1
312,4-2-2-63454-5-2018-03-30T15-00-33-582,4
313,4-2-1-62848-6-2018-03-09T00-17-01-439,2
314,4-2-1-62848-6-2018-03-09T00-52-49-704,4
315,4-2-1-62848-5-2018-03-10T19-28-19-1400,2
316,4-2-1-62848-6-2018-03-09T01-35-54-555,4
317,4-2-1-62848-4-2018-03-08T00-33-15-874,2
318,4-2-1-62848-6-2018-03-09T02-50-34-383,4
319,4-2-1-62848-5-2018-03-10T20-48-09-347,4
320,4-2-1-62848-4-2018-03-08T00-34-43-420,4
321,4-2-1-62848-6-2018-03-09T13-05-36-452,4
322,4-2-2-63454-5-2018-03-30T17-50-09-763,2
323,4-2-1-62848-5-2018-03-10T20-56-53-610,2
324,4-2-1-62848-6-2018-03-09T13-26-50-303,4
325,4-2-2-63454-5-2018-03-30T18-03-38-799,2
326,4-2-1-62848-6-2018-03-09T14-51-40-818,4
327,4-2-1-62848-5-2018-03-10T21-31-34-551,3
328,4-2-1-62848-4-2018-03-08T01-29-57-1424,2
329,4-2-1-62848-5-2018-03-10T21-41-07-255,4
330,4-2-1-62848-6-2018-03-09T15-40-02-460,3
331,4-2-2-63454-5-2018-03-30T18-07-15-570,4
332,4-2-2-63454-5-2018-03-30T18-08-40-466,4
333,4-2-1-62848-6-2018-03-09T15-41-22-788,3
334,4-2-1-62848-5-2018-03-10T22-25-32-1144,4
335,4-2-2-63454-5-2018-03-30T18-11-37-258,2
336,4-2-2-63454-5-2018-03-30T18-12-41-292,4
337,4-2-1-62848-6-2018-03-09T15-57-03-422,4
338,4-2-1-62848-5-2018-03-10T22-32-02-318,2
339,4-2-2-63454-5-2018-03-30T18-17-34-330,2
340,4-2-1-62848-6-2018-03-09T16-15-35-383,4
341,4-2-1-62848-4-2018-03-08T02-00-15-318,2
342,4-2-2-63454-5-2018-03-30T18-25-16-320,4
343,4-2-1-62848-6-2018-03-09T16-21-05-297,2
344,4-2-1-62848-5-2018-03-10T22-34-55-732,2
345,4-2-2-63454-5-2018-03-30T18-36-48-229,4
346,4-2-1-62848-5-2018-03-10T22-36-09-292,4
347,4-2-2-63454-5-2018-03-30T18-46-09-1064,2
348,4-2-1-62848-6-2018-03-09T16-29-03-1385,4
349,4-2-1-62848-5-2018-03-10T23-12-20-1219,2
350,4-2-2-63454-5-2018-03-31T00-24-09-393,4
351,4-2-1-62848-4-2018-03-08T02-14-33-420,2
352,4-2-1-62848-5-2018-03-11T00-17-42-517,4
353,4-2-1-62848-6-2018-03-10T00-59-13-526,0
354,4-2-1-62848-4-2018-03-08T02-28-23-377,2
355,4-2-2-63454-5-2018-03-31T00-26-03-615,4
356,4-2-1-62848-5-2018-03-11T00-21-15-500,2
357,4-2-1-62848-4-2018-03-08T02-51-22-391,4
358,4-2-1-62848-6-2018-03-10T01-54-48-393,4
359,4-2-1-62848-4-2018-03-08T03-07-04-330,4
360,4-2-1-62848-6-2018-03-10T03-12-53-703,4
361,4-2-2-63454-5-2018-03-31T00-32-58-935,4
362,4-2-1-62848-5-2018-03-11T00-31-11-835,4
363,4-2-1-62848-4-2018-03-08T03-16-37-483,4
364,4-2-1-62848-6-2018-03-10T03-37-10-458,2
365,4-2-1-62848-4-2018-03-08T03-17-00-515,0
366,4-2-1-62848-5-2018-03-11T00-31-57-542,0
367,4-2-1-62848-6-2018-03-10T03-56-22-274,2
368,4-2-2-63454-5-2018-03-31T00-45-48-577,4
369,4-2-1-62848-6-2018-03-10T03-58-51-255,4
370,4-2-1-62848-5-2018-03-11T00-35-30-398,4
371,4-2-1-62848-4-2018-03-08T03-37-03-1126,2
372,4-2-1-62848-6-2018-03-10T04-40-25-478,2
373,4-2-2-63454-5-2018-03-31T00-48-05-569,2
374,4-2-1-62848-6-2018-03-10T05-16-03-367,2
375,4-2-2-63454-5-2018-03-31T00-49-48-321,4
376,4-2-2-63454-5-2018-03-31T00-54-47-345,4
377,4-2-1-62848-4-2018-03-08T04-01-06-310,2
378,4-2-1-62848-6-2018-03-10T05-34-37-521,3
379,4-2-1-62848-5-2018-03-11T00-43-46-1111,4
380,4-2-2-63454-5-2018-03-31T00-55-19-362,4
381,4-2-1-62848-4-2018-03-08T04-02-33-461,4
382,4-2-1-62848-6-2018-03-10T05-35-25-423,1
383,4-2-1-62848-4-2018-03-08T04-10-34-359,0
384,4-2-1-62848-6-2018-03-10T05-49-09-876,4
385,4-2-2-63454-5-2018-03-31T01-03-23-1023,4
386,4-2-1-62848-5-2018-03-11T00-44-42-1050,2
387,4-2-1-62848-4-2018-03-08T04-37-32-328,4
388,4-2-1-62848-6-2018-03-10T05-53-27-519,1
389,4-2-2-63454-5-2018-03-31T01-15-05-710,0
390,4-2-1-62848-6-2018-03-10T06-27-53-624,4
391,4-2-1-62848-5-2018-03-11T01-06-09-899,4
392,4-2-1-62848-6-2018-03-10T07-12-50-554,4
393,4-2-2-63454-5-2018-03-31T01-36-57-312,3
394,4-2-1-62848-5-2018-03-11T01-13-30-340,4
395,4-2-2-63454-5-2018-03-31T01-41-27-653,4
396,4-2-1-62848-4-2018-03-08T05-51-41-329,2
397,4-2-2-63454-5-2018-03-31T08-14-36-487,0
398,4-2-1-62848-6-2018-03-10T15-36-42-604,4
399,4-2-1-62848-5-2018-03-11T02-39-55-877,4
400,4-2-1-62848-6-2018-03-10T15-56-47-488,4
401,4-2-2-63454-5-2018-03-31T08-40-19-794,4
402,4-2-1-62848-6-2018-03-10T16-23-55-765,2
403,4-2-1-62848-5-2018-03-11T03-03-39-601,4
404,4-2-1-62848-4-2018-03-08T06-33-44-698,3
405,4-2-2-63454-5-2018-03-31T08-45-41-723,4
406,4-2-1-62848-5-2018-03-11T03-20-35-585,4
407,4-2-1-62848-6-2018-03-10T16-37-41-395,0
408,4-2-1-62848-5-2018-03-11T03-22-34-277,0
409,4-2-1-62848-6-2018-03-10T17-33-57-250,4
410,4-2-2-63454-5-2018-03-31T08-57-03-1263,3
411,4-2-1-62848-5-2018-03-11T03-23-02-717,4
412,4-2-2-63454-5-2018-03-31T11-43-03-291,2
413,4-2-1-62848-5-2018-03-11T03-43-55-419,4
414,4-2-1-62848-4-2018-03-08T07-10-56-361,4
415,4-2-1-62848-6-2018-03-10T23-29-51-667,4
416,4-2-1-62848-4-2018-03-08T07-17-33-353,4
417,4-2-1-62848-5-2018-03-11T04-10-18-442,4
418,4-2-1-62848-6-2018-03-11T00-47-47-563,2
419,4-2-1-62848-5-2018-03-11T04-23-56-301,3
420,4-2-1-62848-4-2018-03-08T07-17-56-778,0
421,4-2-2-63454-5-2018-03-31T11-49-13-475,2
422,4-2-1-62848-6-2018-03-11T00-53-00-461,4
423,4-2-1-62848-4-2018-03-08T07-20-03-338,0
424,4-2-2-63454-5-2018-03-31T11-56-34-338,4
425,4-2-1-62848-6-2018-03-11T01-01-19-250,1
426,4-2-1-62848-5-2018-03-11T05-11-59-619,4
427,4-2-1-62848-4-2018-03-08T07-20-41-578,2
428,4-2-1-62848-6-2018-03-11T03-17-42-436,4
429,4-2-2-63454-5-2018-03-31T11-59-00-847,4
430,4-2-1-62848-5-2018-03-11T05-48-19-391,4
431,4-2-1-62848-6-2018-03-11T03-38-02-539,4
432,4-2-1-62848-4-2018-03-08T07-28-48-725,4
433,4-2-2-63454-5-2018-03-31T12-04-35-397,4
434,4-2-1-62848-6-2018-03-11T03-49-39-334,4
435,4-2-1-62848-5-2018-03-11T06-23-24-795,2
436,4-2-1-62848-4-2018-03-08T08-01-05-431,1
437,4-2-2-63454-5-2018-03-31T12-17-13-340,4
438,4-2-1-62848-6-2018-03-11T03-58-26-363,3
439,4-2-1-62848-4-2018-03-08T08-03-27-469,0
440,4-2-2-63454-5-2018-03-31T12-19-42-498,0
441,4-2-1-62848-4-2018-03-08T08-06-06-320,4
442,4-2-1-62848-5-2018-03-11T06-26-19-803,2
443,4-2-1-62848-6-2018-03-11T05-26-17-891,4
444,4-2-2-63454-5-2018-03-31T12-24-42-810,4
445,4-2-1-62848-5-2018-03-11T06-34-57-439,1
446,4-2-1-62848-5-2018-03-11T06-41-03-471,4
447,4-2-1-62848-6-2018-03-11T05-28-02-643,4
448,4-2-2-63454-5-2018-03-31T12-27-46-1041,0
449,4-2-1-62848-5-2018-03-11T06-41-08-582,4
450,4-2-1-62848-6-2018-03-11T15-52-10-343,4
451,4-2-1-62848-4-2018-03-08T08-20-40-375,4
452,4-2-1-62848-5-2018-03-11T08-05-41-469,0
453,4-2-2-63454-5-2018-03-31T16-13-22-531,0
454,4-2-1-62848-4-2018-03-08T08-28-24-422,1
455,4-2-1-62848-6-2018-03-11T17-07-12-385,2
456,4-2-1-62848-5-2018-03-11T08-09-02-855,3
457,4-2-2-63454-5-2018-03-31T16-14-17-317,4
458,4-2-1-62848-6-2018-03-11T18-04-26-254,4
459,4-2-2-63454-5-2018-03-31T16-18-39-282,3
460,4-2-1-62848-4-2018-03-08T08-28-45-630,2
461,4-2-1-62848-5-2018-03-11T08-29-07-611,4
462,4-2-1-62848-6-2018-03-11T18-05-00-620,2
463,4-2-2-63454-5-2018-03-31T16-23-05-774,0
